sensor,left_sensor,left_sensor,left_sensor,left_sensor,left_sensor,left_sensor,right_sensor,right_sensor,right_sensor,right_sensor,right_sensor,right_sensor
axis,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1083,27.81602202710002,-15.785620248531991,14.62026243005326,50.324803568746525,-167.02103499630363,-344.86718636360206,9.413436583276681,-0.24380225724889978,2.377381515271268,5.713586566085356,1.5505247936496538,-3.1269628064930886
1084,27.478886290389735,-18.147792798985606,14.065689989296539,43.369350824696056,-145.46055888256666,-324.314643361706,9.20470128498782,-0.6017118941101455,2.0209854267286627,6.852460821768429,2.6427428594081994,-3.457206748819309
1085,26.678108106592003,-20.828231703508052,13.190956724360218,38.16252940134322,-120.60484955332753,-300.47238948445647,9.480752134874605,-0.5993644066634313,1.9752239510141005,4.789162992198871,5.546456707938877,-4.4751863982087
1086,25.238539629034737,-23.499443891988662,12.14554353014738,35.04950204350176,-97.64709345573296,-276.2939573624539,10.016050461477771,-0.13005825319407213,2.0742124895583802,4.590581684433934,3.585913636264565,-4.2186335090433795
1087,23.169920521499183,-26.021630335650908,11.135895228180907,34.79913435939735,-76.63900199529436,-248.38899504849047,10.636979368838768,-0.19806288652526122,1.837728791917826,4.697016857593147,4.994947667392812,-6.124816776544774
1088,20.522299024293666,-28.278286402722284,10.527674131547366,37.58216784120805,-64.65753660828744,-218.47979173109297,12.059354066643106,-0.18595963105640512,1.8894236979685055,0.833986597174533,13.92799330257823,-8.913410447080874
1089,17.595708123269773,-30.20122530245031,10.16135514077239,42.00180739582543,-63.46475813911121,-186.89273775926762,15.583066279566719,0.4271382091521027,0.6984401684571117,-20.92194894418823,39.48217734357664,-15.875173776524216
1090,14.7793070206085,-31.586747828249536,10.279596538776925,47.59786247014274,-72.01879592998651,-152.7135506876131,13.531152010919206,-0.2555591068786636,0.0876671069236973,-20.605610620445617,62.96777804832355,-21.428337328401852
1091,12.411677063982376,-32.3763955312802,10.750116737935887,53.589064325058445,-89.09911767558114,-116.5427143445423,10.647692512229636,-0.5660699776830217,3.857491270113422,-31.161844599250877,61.968580920708376,-26.14232012251417
1092,10.992260835681734,-32.5499183837082,11.676665736814618,56.29346775293212,-108.18378537680323,-82.66697728604028,11.85873567518028,-0.733469363401405,2.2349304267296177,-36.76980506960401,57.60765940840093,-31.4785758256375
1093,10.648964690753496,-32.04042908615367,13.234442425939044,56.28879744940536,-126.10169047980364,-49.90164091821775,13.314512595768862,-6.95151124785944,10.833474696033582,-18.04988775991587,36.433080112114595,-47.32807304574941
1094,11.154096004597053,-31.14101112331753,14.856209440421702,51.9987840297753,-135.97435490234582,-22.333008741692133,14.216901303132707,-3.217825513109296,11.111783633070406,-51.96475433217343,-29.909318171385458,-76.65955804186349
1095,12.427158509595797,-29.923887711257873,16.341901466851983,41.90914396471317,-135.65325055313704,2.365693150057883,13.99623071696999,-1.5556955983512206,0.10609086371703116,-47.37007856329772,-11.868108006410145,-86.1197580166713
1096,14.238714122462822,-28.43455198124,17.74999236283331,28.694425058774197,-122.84556148454742,21.269886845968266,9.76349928051927,-0.6436084138337664,2.4353981488774665,-27.87426290671524,1.484958268297742,-86.1396719036362
1097,16.413311826749865,-26.708018065036985,18.57185235571397,10.374756777621831,-95.39676466185664,37.74932992513698,11.950132868711417,-1.1951313544653839,5.302911667915819,-41.024109689676706,-13.28764254807814,-93.93746955149761
1098,17.91743797991488,-25.231862998867708,18.937638907418588,-8.650015462416427,-57.53689083285188,50.7112177332005,14.725538486227318,-2.346786725927051,3.6393878922619427,-43.98346309669767,-7.986006482798365,-104.8100853555077
1099,18.92748112117029,-23.905192885932763,18.38479914663821,-30.026483167409822,-10.040159092491058,62.92915597335488,13.399017026657264,-2.321410943734431,3.59454066239362,-39.059746207313395,-1.3565814723460232,-114.78037244295875
1100,19.10495710824871,-22.601889001352035,17.53018071635931,-50.89544763824271,38.41860255439228,72.45595269106263,11.832416638457273,-1.713913664024806,4.065944345214775,-30.671189648340334,-6.1708891344066785,-122.61849635051604
1101,125.53556349181243,17.048832538291016,13.778432586570023,40.87119292959791,-197.30394709389518,171.01414688473673,13.077666345134727,-2.2990664690269447,3.794259082633787,-29.51181463495692,-5.941713474565059,-132.49868749966868
1102,-91.58930520155505,-21.63315206725598,8.266505586404683,-120.79286132123585,333.11708033268826,254.15710755807166,13.76814376319902,-2.0472164806220974,3.5409257806500505,-21.97457254114658,-4.306701713927237,-142.67688472628492
1103,-9.753811985545529,6.723288616657835,-28.531041407389605,-51.837050501337764,158.18902074970802,240.37102607075482,14.1928516145565,-3.2757883336833458,3.355041137674659,-11.969167626948487,-0.05920455369893523,-153.09235030178905
1104,23.259493854837636,6.704557325439849,-18.002617748472492,-40.10491912341339,216.93012297084755,227.17240787888588,15.127391841304393,-3.4985834204643216,3.4730758108680617,-3.948056948015884,4.453169169993773,-165.00569905841138
1105,27.964050758823802,9.222509722153346,-4.370256094069757,-8.129498279752642,273.16671870630154,212.01555081054383,15.819302506864277,-4.040893989214824,3.1735086204980085,14.599823639967978,8.428048169077428,-176.79039093111393
1106,18.83117904954514,21.72960388613126,-9.36627911670738,-33.824793930143734,301.97667806962323,195.0709531700905,16.564526000792277,-4.438068278747826,1.8219499604956904,35.64086497123203,19.24614970076923,-190.4219679353936
1107,11.84167737878017,8.970041776874636,3.8536446330019163,-118.32313775550016,378.49826199822166,188.93118757291867,18.09337574927385,-4.588935237954326,2.090640734097906,55.304792910813944,28.91160768509096,-207.51585551998903
1108,-43.31613647811852,28.291704433194354,26.727642194831894,-283.8450417468691,334.4686371932551,246.54903105430807,19.162787180367758,-4.565182437883843,1.7987218307279746,66.09210434201812,37.62316209447001,-228.49549449283583
1109,-17.872721996097567,-1.6417278270490863,21.49816543965172,-188.96946043657522,48.89163722995401,257.9320484578695,20.441760016814964,-4.504178800804249,1.7969658035405094,71.54876692535326,43.2594032310275,-253.22915050380647
1110,9.895890384321522,4.011409982665345,0.12782809693450436,-188.15534746664042,-12.549714695771414,279.35415061706,20.760185355847465,-4.85260713845814,1.2685655147177628,78.92541329793083,47.21859298665992,-279.5193208780196
1111,10.610678587096592,-6.13278566932149,13.228393651109597,-189.97897053599354,-28.723601281434274,272.1857081729087,19.256400763673923,-5.151037771373169,3.076688154009933,88.58537947557942,40.78829065992365,-303.9676263321636
1112,23.040739514007093,-9.457837568325715,7.462012628266527,-170.0210676363835,-25.58560945801764,234.8082559204792,17.97849220072365,-5.877779815471649,4.612116735848822,95.2039975049243,29.79071030433464,-325.344591310702
1113,19.266587886645677,-10.546376077398769,7.902590666945815,-141.98401621943185,12.538836255074257,196.80708088882508,17.652595807561763,-5.481161407297428,5.255200625413967,101.0351366500694,15.610483828546139,-348.9602865150647
1114,11.396662747605468,-7.7531594202478535,9.6227113057419,-74.49942966528242,3.451326941988811,179.79886293088018,17.072686926861252,-5.422531908213798,5.700627881210603,99.47756070945218,-1.1307541069256293,-371.3369313462324
1115,13.425903131045247,-4.031549795412288,4.901761686957193,-31.023034383985635,11.507686525810902,168.32244077472868,17.15179725272173,-4.239336501062812,8.493638348325911,96.25875518983776,-25.52083119804627,-391.20373307178244
1116,13.029691465302818,-2.7222727174443353,3.426934022333276,-26.604607691468594,25.277770174916334,156.29310970782575,20.195801161290166,-4.446207125749595,8.67317171850368,89.19751744112953,-24.105058846435337,-406.4600811914595
1117,10.446984283142829,-0.4964151591967913,3.3899155695120973,-24.754028558122325,22.889228261528054,139.79395693058547,21.892520359548016,-3.6893034669713987,9.078712316888568,95.59514451001156,-2.2167529941681754,-417.4996570559441
1118,10.648224814383935,2.5363387316084642,1.5698941484666213,-30.138369480841664,16.057408302934718,131.55214965726444,22.40206637380622,-2.8363813336548986,9.46409218427577,102.47412684884814,21.691470936927523,-425.9224099439261
1119,10.710115053304106,3.767955761191088,-0.24258169532638058,-43.1483344748256,21.033608781676783,126.48566595169359,21.7012752467764,-1.690453920609485,6.36374452281165,108.13785424990525,25.06025229733272,-439.3816571879137
1120,10.312856238753216,2.990691584223696,1.1200233412032947,-55.908546302886414,25.76589146329856,122.143357819536,23.097154203690526,1.1964589012126752,6.3437426834906585,114.50352936617169,20.635339215595927,-447.37048179826076
1121,11.92077002214378,0.8592552675995452,1.1603204548964157,-64.3041127249105,32.500303965222834,119.89287698381102,31.867735611711208,-0.4610591505649929,11.711084513997722,107.40495781459342,44.512955673933675,-447.6586623849608
1122,9.987796615411632,0.299611336526679,2.3386774186984773,-65.90304028728485,40.420489023566894,117.92769841087843,27.868510568578493,-3.3771230111872006,6.761305341117169,133.03147489267198,72.51730310908808,-463.0931443029971
1123,10.181781548013568,-0.4902237277369474,3.246497210395034,-52.94509052380985,38.412938031291176,118.05171923932627,35.128375563260335,0.27871284130278784,8.693904753988013,116.72413653938898,58.70183449520533,-463.9211554315613
1124,10.147963956186466,-1.2907406460133997,3.642326585724982,-41.143822064991554,43.16007645962624,114.08200110282905,42.04577695263159,-3.717339562828607,2.5972733425170036,126.45662724352822,101.61043340725023,-452.81870859475083
1125,10.914953036447738,-1.0028174391930564,4.119088932593325,-32.24204656318892,38.60699569019251,112.96373643010354,36.79424013520507,-6.654649303250964,3.911739903204287,139.73298036018872,162.99425811217966,-453.91407886340073
1126,22.978028952344584,-14.998113421870045,5.1000545758848475,-29.946392367869027,20.74606308835078,46.56745193875303,35.43015105977193,-10.253174813277159,2.6003483591698777,138.0892346121857,197.05335880609022,-456.0500555842824
1127,11.541998000388254,-4.590746762993595,0.6448072395280452,-11.033780696998097,21.531948827796658,21.085313414016365,34.32538568201305,-13.494113896421075,-0.1796456099840471,150.74836652844976,230.72100418086143,-456.3464443529646
1128,11.605621209601464,-0.9731617059788257,1.2813271498626175,-16.887633097351557,10.413047924639423,6.979849650382505,31.035768612208454,-16.32085443082477,-1.54956089972921,157.41525557747073,244.94384317791483,-455.84622589645943
1129,9.424425108541087,0.021587929982323242,3.0061102006396716,-17.426500312021574,21.54716160250202,2.0546801784249507,28.154263620786267,-19.288150073185918,-2.300239715904281,165.71580754914433,245.83808920194443,-458.62510751103457
1130,10.108665757492476,2.1761893032453137,1.332171085224139,-20.96832800178056,16.57516946231838,4.2845205408043,25.36916883921806,-23.31962188507483,-3.624354678015657,166.5765790837402,244.5977452213605,-467.69814536645674
1131,9.773630056646839,0.9247287661794408,1.8374934385909736,-23.21094416013355,22.75577172202904,8.484567376900607,22.065315321239634,-23.88193875974029,-6.158328845255665,159.3409797369038,246.25923637583296,-479.215397682939
1132,9.209587542926393,-0.035374767434545255,2.7673180211027266,-15.212202313292261,22.905368340170053,9.360684612994902,18.513786832791165,-23.015648105603482,-8.2634189664684,152.27549257029256,249.38364742325,-503.90667439340183
1133,9.327467556409191,0.4165192898364691,2.554555697178361,-15.875185053135764,19.11980286445516,6.661371065887243,4.286767070128838,-23.14544851988428,-17.802847191648723,124.73833486138412,232.52008592649048,-552.3497742379981
1134,10.017703075959727,0.7876077259085822,1.6427842986914374,-18.071125444501153,20.338503572520995,3.7175401263087196,-3.9196947816422822,-1.079626532952306,-14.68012635344331,-12.994413158558197,186.13213503329425,-449.7351256781373
1135,9.777977614419358,1.183187967270214,1.8927267470825222,-22.457391073371785,23.58142128926571,2.019126099542304,-23.20908506827142,3.607503441563083,-22.094697150606738,4.779535312071456,178.7220904161576,-287.1752956982498
1136,9.661439019525424,1.1664109887992493,2.117570892090803,-23.047314007096634,24.377521660799736,2.3903097970183786,-29.5026656737699,3.325170339370712,-1.7234717796043297,-94.21228545625603,64.99621748729794,-124.57290816034582
1137,9.494703179955374,0.8733567436851615,2.439359350462161,-23.569591061547406,23.775832690039717,3.924257316765752,-11.72491894376117,-8.408988772496564,0.27061914517670005,-121.72790987283588,-51.11716836248223,13.784741098692542
1138,9.353817682985111,0.6977854441307052,2.458255632315423,-23.755824289728313,24.200840431587835,3.3171438860133007,2.004017298626088,-10.50400055275747,-1.3666656529610752,-148.16225538323246,-124.45017509321659,119.86287524061888
1139,9.615921661655333,0.6475771940371124,2.4323017577034176,-22.86115198816049,22.735332820952923,3.55214782452695,9.955665348401439,-12.802019929207315,-2.229383099591877,-161.91358872742194,-157.015823712827,202.531042579567
1140,9.117985472580173,0.7629826687470529,2.6295035783603535,-22.997748560590495,20.23643610848151,3.50972258608503,15.951581522217557,-16.908162901275507,-3.913371453532962,-174.14349805363526,-134.22421081809802,255.79374185132068
1141,9.15932910042005,0.8209229257026555,2.7836022508996128,-19.645614235810946,16.811609627250693,4.3171261766629865,17.881574442465787,-19.653046996270938,-2.9011369992223672,-161.16773209986948,-98.82868203450273,278.6920180774887
1142,9.132371175244936,0.6934925322230879,3.020591444612081,-15.036718376506517,14.049327431441231,4.548514250446187,17.99481930460245,-20.631396243486538,-1.6611365192102105,-148.11983302018893,-67.43238925846762,282.440286237916
1143,9.179087814711291,0.6831275806955478,2.9533519607767045,-11.159994503608694,9.827207167439667,4.621188020168435,17.24523541804028,-19.571230533869404,-1.0602425158280095,-132.29142377346486,-38.70887469412782,275.7433090897945
1144,9.393176857564146,0.7521211888310343,2.8056541327037516,-9.860826542193943,6.287093859695728,4.679073632241194,15.373703194566616,-16.73546419253182,-0.016724465624011028,-116.51177194476841,-12.869414567798863,268.2028872641795
1145,9.404795165852457,0.8622020561549871,2.8425210643503864,-9.750683186860938,5.249640987075854,4.440225326237203,13.627940189469157,-13.554448507912873,-0.09440680199234405,-98.37028095853866,11.107626966124444,264.7940970966866
1146,9.11885644284142,0.8365793716100518,2.9448997780959916,-7.856656857444603,1.2789340270118565,4.306699427707893,11.671424779011609,-11.609454392867056,0.25141557604162673,-80.67488240391194,36.31887287471767,266.1636750727868
1147,9.136002496116264,0.726275657566202,2.911941730605444,-6.188228472630035,-1.3480313256041752,4.594784464546108,9.256114830508533,-10.033230487108503,0.7823884249338239,-66.51030942089035,53.840071051307994,272.1570675179551
1148,9.363670693862021,0.7948398047280892,2.7120243197102747,-4.1006566142027765,-3.7335089979952416,4.6908371182765425,7.774499769063328,-9.087126088538096,-0.72557144658826,-58.46398886771987,61.367551901534775,282.6440380907548
1149,9.607181565826352,0.8353445827297925,2.6390411594908514,-3.0201962136871434,-3.7381087055181834,4.669802454246893,7.05236235915584,-8.074712306013078,-1.867793935328099,-55.09813529217486,66.67556746950766,296.1592889322723
1150,9.821514759335168,0.7646215940352208,2.31289591833268,-2.6564117472724385,-3.1299741866519932,4.659056907041646,6.528631778075777,-6.996596382203522,-2.8532710726200414,-56.606788854926734,69.70396136464113,311.72678747974
1151,9.72520187979286,0.7319126839852567,2.301604580173511,-2.831109907166965,-1.8501421343229907,4.471984753118094,5.794911208359143,-5.890262910843926,-2.8496334832575734,-60.677646221555406,68.89374243710365,326.1906102437088
1152,9.606630724750822,0.7904010395059937,2.318790162892869,-3.121125981116065,0.5874344705081594,4.0974183910901285,5.223408324946683,-5.191172508235662,-2.572766678968242,-68.16948461090911,61.31010054156303,340.1285817574802
1153,9.620188405480596,0.7424191190612728,2.3092076631834213,-3.1745627671832346,1.5020787815991663,4.153495509289741,4.951077374414271,-4.632449392559177,-1.960109205758191,-76.55274551281249,47.232644497287254,351.4756378925491
1154,9.741108976500819,0.8465106932384374,2.300627581510952,-3.279297801076314,4.062105959584185,4.078559098262656,5.426775533145095,-4.238607788698808,-1.6397430893310856,-86.07277593383168,28.56456691817513,358.26839106801754
1155,9.67862702949592,0.8088953274838313,2.316689403289309,-3.986540571245171,5.5897399466051585,4.325934875622357,6.660751149566171,-3.832924246924912,-1.6791267605218938,-96.91301405067982,9.724102727319664,360.61404706106794
1156,9.587681508443575,0.819165889698905,2.3050483968945525,-4.939689891233573,7.2994766175767705,4.090530610158599,7.793865823081842,-3.518114011021413,-2.0449653341747447,-106.91795167411337,-4.403757498914694,359.4353446855332
1157,9.655579168113455,0.8522359236920928,2.335984774767312,-5.709260137325284,8.583521579100095,4.279827494385965,8.948796311088788,-3.284167635200711,-2.163004173155975,-117.05277553982053,-16.752493364533382,356.16936940884756
1158,9.551172674681373,0.8154387982989749,2.4286220038554105,-7.146064403367928,9.32096813396488,4.242347935132771,9.477157470245261,-3.0826056787303804,-2.0394356969401355,-127.31075214468774,-26.770486560099403,350.81389837413286
1159,9.541415554435485,0.7298670299942134,2.495272327161685,-8.462557919408534,10.240580206241269,4.140567533132229,9.823911592521092,-3.00373652310836,-1.8581387543248662,-137.27858550863448,-34.95234481884439,343.54750288106874
1160,9.499673613010849,0.8258455001872754,2.4959951377937615,-9.004945212454968,10.303252245118337,3.9683425789718947,9.996245444267968,-2.846624928217926,-1.5815101246184133,-145.1553936240579,-42.35842260667536,336.2422338919262
1161,9.551962830995363,0.7254182250953611,2.565690800579504,-10.620384952740487,11.407109104921924,3.8712203930018476,10.159419650798702,-2.541337499981193,-1.3765263414678033,-153.87405067145949,-49.57227417794193,328.21577584388467
1162,9.503526792655997,0.7778917695747447,2.4772583687423926,-11.882289298807834,12.020867139501215,3.527195604911151,10.51770421495849,-2.3284991958783565,-1.1432934756022508,-161.2826513490252,-56.18626755387588,319.7969391174978
1163,9.322522862503087,0.6447077549688845,2.3321303661990926,-13.195699391084304,12.637010694793231,3.7922786658461853,11.22183619791789,-2.2765730617392226,-0.9717392560169531,-167.15027633863215,-62.63211026522667,310.8610527064668
1164,9.425096115390991,0.7036680570519535,2.7437184000691133,-13.623524965933242,12.332586150487879,3.376606940217462,12.135157244814426,-2.298155604105262,-0.801001778889566,-172.33190919778525,-66.81519899162093,302.2100867257099
1165,9.40520315027222,0.6987783682010312,2.697169154756391,-13.569150827381643,12.270025170856748,3.0111364595964853,12.968589207777839,-2.2949736861587233,-0.5612888567716805,-176.60817953272993,-69.10447976838289,296.7812461051633
1166,9.566455160132916,0.5827185619337113,2.707333453930692,-13.201881860745688,12.574610679382474,3.3668540736908117,13.433931132742154,-2.197253146743508,-0.1016214044528685,-181.44160524574295,-69.97676707663075,292.70329647391725
1167,9.512252134944722,0.5730367798694828,2.609925128840236,-13.376292972173575,13.489537669879551,3.3645540068059536,13.898440083356087,-2.0519253431070794,0.2672730793410678,-185.79181771112803,-69.44158929001976,291.8567104064533
1168,9.175564435086867,0.7502295101419876,2.9767035065430703,-13.751594306048531,12.148167838343477,2.8936938550199094,14.02714996801849,-2.0855799192227864,0.6218499180572432,-189.7140269036315,-69.21710573312882,291.9839048384434
1169,9.225072322873679,0.7057534375398742,2.8058611216812794,-13.351124575316724,9.585910615260923,2.6589425954672077,15.368118870015685,-1.5914262885220267,-0.00782241145461795,-194.6483504027185,-65.23974187545636,293.03115875891797
1170,9.528943982117907,0.7402439388877489,2.6133948927895294,-13.829316068167987,10.319102167696313,2.481314039664016,14.575352816885768,-1.4173903348985788,1.8419540329551185,-194.67896169200725,-71.00626589374309,291.7087695531595
1171,9.159960828818999,0.6119797206542399,3.0201975782447237,-13.727597846138284,8.9138851403305,1.8190992326503639,16.44768108939044,-1.9344684379257573,0.3260685658997802,-196.73161525629953,-72.70390911296744,287.21888392662527
1172,9.229826303004094,0.5963493270289338,2.9052059981698526,-12.714204758920333,6.83892047170965,2.2381437115982648,16.00155867593618,-0.9805007907179552,1.5442266840897214,-192.46215358203605,-70.78866518277911,281.01485770896875
1173,9.258444039980333,0.5342612687406478,2.9565347562568483,-11.163337119750329,5.977566442357496,1.9092499945837988,15.551384807331392,0.035708415792977996,2.7719225504318334,-190.58674694690768,-84.1224194503161,274.18064411523125
1174,9.30538196778925,0.5810367038235164,2.8513209700531696,-9.792494524710778,4.02193934815728,2.077338662095641,16.185813068947862,0.4818506235239617,3.4888402913266257,-186.40346124398792,-100.60855309709224,265.1152446072498
1175,9.451551876809097,0.5694078184946936,2.7153238472202252,-8.950208952716212,4.201395022774,2.1206508835419546,16.798520936830155,0.40156188757954614,4.030744161516964,-181.76000111431168,-117.09978459192943,255.00082365406476
1176,9.37795083506076,0.7233720367167931,2.773223601683535,-8.051203651766212,3.8318086108893494,2.1662251464915965,17.5123138361702,0.5736742182085992,4.4691358146004765,-175.25494922451904,-135.57363273085392,243.69950875725456
1177,9.480672347973604,0.6311331496771814,2.685945211767211,-7.0281842605196685,3.7063444259123353,2.390326549543544,17.84707842432331,1.0932463253494507,4.859954208666788,-167.40446871764644,-153.8764592967237,234.64045503840293
1178,9.346172622060475,0.527471036473616,2.7467448762618965,-5.99885397416832,3.3388264747295464,3.1630231954460446,18.041820406647314,1.8637272320499247,5.640804834307181,-158.77133543565012,-176.35647456456064,229.44343205431758
1179,9.3737871970649,0.7331676468848323,2.8062847411745895,-5.339697025528904,3.274694679557768,3.0897214093800778,18.933747469231427,2.3689040234614147,5.973415668635725,-149.73540438354283,-196.50674979683257,229.25082624080594
1180,9.459355688792273,0.6894225732100121,2.808805842227593,-4.264480168211681,2.7209710031240646,2.9506113264805696,20.383322559592678,2.9465888407401097,6.56271111310933,-141.05207006419096,-209.23002303486012,231.29876307116083
1181,9.324739912859108,0.6998199896699417,2.755970623794189,-3.296711890858861,2.1100028607688706,3.7261274515793286,21.503185133315558,3.384546976015332,7.543223446263617,-128.70594845495594,-217.32805165939652,235.77548800737776
1182,9.449656023125149,0.6846982826395567,2.8043863596743415,-2.456681059387769,1.4977906172726658,3.956778400603979,22.424708272709946,3.7568146455187073,8.37176241308556,-115.29440060022705,-220.65284108419198,240.03040451889353
1183,9.546781350863585,0.5684068786114937,2.684386136517117,-2.456896894911827,1.6195900418669686,3.8952728054412082,23.875464971133646,4.431073703800663,9.318876843216088,-101.62546708624332,-216.37454966516773,243.51428695814113
1184,9.417102160063383,0.5645604143920566,2.6550431978946207,-2.2704877644557677,1.2552395252030122,4.502040001511786,24.846195700502342,5.26725880646671,10.28360699865069,-89.57034121500911,-205.94688122070428,245.5918028722889
1185,9.528909389852545,0.4625394777129758,2.5439915879321386,-2.3369009530009306,-0.023677552803412005,4.63308252133186,24.539642127228912,6.401735967481309,11.468945716267065,-79.48165995071375,-195.1933152759924,247.21210188840303
1186,9.511300847791313,0.6154495827126445,2.5060718456810394,-2.929752299981413,0.5893561901855046,4.884037421481182,23.3636298872084,7.982585836915562,12.266695447881345,-73.96491780510331,-190.8943742875491,250.59123234330562
1187,9.498790592133723,0.6638463348273449,2.586316116999521,-4.255628310410238,-0.1362500861383765,4.853629815525065,22.208829017751448,9.407374184737716,11.966180569978512,-69.70864429256494,-191.54928717537254,257.07436257663306
1188,9.659717066959944,0.6617630918895239,2.4687131789239256,-3.2794850222080885,0.7155011713525782,5.558942674932846,20.693391996018995,11.047371399627435,12.333923694815072,-68.6502996122833,-196.7082816206328,268.04000227948495
1189,9.679639044583725,0.6381378983245725,2.54367114496867,-3.6956262952433705,0.6575685274753608,5.871405653185863,19.100705461651973,12.411755467894922,13.15783614237697,-70.61284339652987,-206.4362288086052,279.5660859565523
1190,9.815612951227546,0.6976584761996325,2.2992332423201347,-2.901346939097906,1.5097094948850323,6.4587435711907295,18.02639131005159,13.154644023048762,13.94487989509129,-73.80195498548967,-218.97274741574202,290.87953045471875
1191,10.301736991635392,-0.03485945584003644,1.2239196266173449,0.7145966363559771,1.619996494255959,7.421859120675848,17.848366720232203,13.664625367614882,14.512082660605508,-73.87683043763978,-230.99019795712493,299.25924956572345
1192,10.918774226879359,1.3521216946917374,2.1946293170817497,1.4626305848720171,11.31368053776711,9.108727244312854,18.35100779729258,13.987175253609001,15.099184797251304,-70.01123697834399,-237.96019141204135,300.7532091543066
1193,9.924792595028045,0.37412920024361745,3.5135988509527256,5.6168180813298045,9.16714646183947,10.864631808908651,19.04922406890694,14.40358766668126,15.623457819231962,-61.316447960097946,-237.56042763670845,297.1738355327783
1194,12.199401943326816,1.6344019893186794,2.463815277097461,9.388475830079281,14.535818809426853,16.04774870305395,20.133478482962676,15.056323847374328,16.30377569166907,-50.025174435601535,-227.62098547841708,288.6726398799404
1195,11.52567296302254,1.4066753439176083,3.388598019155223,9.731698437437114,20.948749959205198,20.37808169299845,21.71637837552605,16.239291822323434,16.47291480902714,-35.91174339853268,-204.89307264396103,275.7834342347375
1196,11.090888023947171,3.3062181311451537,6.214958567764223,5.2341429364987695,12.465607995717024,28.54403236413539,23.102125506460784,17.921109834010057,16.53668905017095,-20.275730427300452,-169.97649115208347,259.57206831989924
1197,11.461911246097207,1.78235586093123,4.557430189810219,10.159469964266146,-9.397246599825822,38.55930521505441,23.35417918644737,20.500040816662754,15.780045567895083,-5.681488730305182,-123.21368095288283,239.9005104786105
1198,11.813657112036985,1.1219662592905029,1.7653460497388624,10.872632834377812,-1.885224100383557,43.24271849905055,21.379677795473437,23.59055588596912,15.102528913243487,4.832369407968442,-79.29920581879405,208.61538527637637
1199,11.198150055535217,0.8674779130784175,3.0939301433107733,10.193828056106497,5.748607357846012,46.91612482898168,19.462884380409054,26.72973272001533,13.07233502004007,12.146497174934789,-46.579905108248475,171.43071518452584
1200,11.208235837418899,1.4648890626809312,3.873211466162919,16.371638186134078,2.3883662130463783,52.10645521769998,17.007259114575707,29.59346311953743,11.916738965144571,18.328724700410632,-23.113496296107787,129.7726158748476
1201,11.951679081671195,1.8681543228432076,3.6196030730117976,19.68747732847622,-1.9870283917379725,59.18383424956622,13.800063577870546,31.483241397861377,10.883886575212886,17.87088992982523,-12.703266642441365,92.01764032772374
1202,12.904120870481927,2.6171409416911984,3.9146594839022084,16.619560548895237,0.12582865240726315,66.16198088666395,9.643561509903314,32.589164097956484,10.70922769730747,13.465709586961983,-16.664054005920327,60.20738789028754
1203,13.06268506099507,2.4706075069040785,4.41989149864884,15.964920062032649,3.7513484491424376,73.32665931160349,6.281885648277386,32.96704637156556,10.891333962177567,6.648597544250791,-33.59893803196652,36.39137892871073
1204,11.7563488644934,1.7199579343497124,4.139459982167231,14.319267549937834,2.444075786627119,80.66416261758684,3.853430887009232,32.3483296003204,11.613114661945648,-0.8769956757995077,-60.644225625770815,16.915521220452934
1205,11.723870409530136,1.9060670651375247,4.035822189286813,13.599740950731915,-2.8301711656531077,87.27869233782415,3.706825450552423,30.802638956824673,12.732446081068426,-5.933200259466992,-84.95119222749791,1.1203985268477017
1206,12.536277832906748,2.2924622271318666,4.256361615023456,9.73462760206267,-4.186290481232182,94.6591981936288,5.589370855839388,28.757104686809058,13.97376640730771,-7.168687636373608,-101.25962435342609,-12.32473765069929
1207,12.432077303845709,2.433595129902629,4.52254345630496,4.425932643329732,-5.537551504734846,101.88550966576759,8.123833682717894,26.667611671589427,15.13047030604385,-3.1940563014923287,-105.41466465956175,-25.29746753969399
1208,12.062227445271796,2.364858970969529,4.490797481489616,-0.0459887265611121,-9.32733856743682,109.9624205188005,10.982370202722436,24.57448014970174,15.929807570545583,4.760234838329833,-96.42223146146308,-37.352165658915716
1209,12.241959711797824,2.480457586558832,4.890537519987352,-5.246120198380215,-14.332523336371121,118.00003924419525,13.49439521750683,22.981181896187035,16.51807304530248,16.414729334604914,-74.8945012691311,-50.68560471878503
1210,12.706812350234902,2.633682141967023,4.796698052355649,-7.47196246907974,-19.706984538087692,128.4753266942525,15.475952265919119,21.658697241198215,16.518845499474082,29.706142782866706,-40.257868782245865,-64.53014166141628
1211,13.77287395293486,3.104399987629325,4.293391398510509,-14.224514447217423,-17.993210170365945,138.3255106996866,16.4713978389333,20.68289146310752,16.04471678982209,40.41680323888792,1.7654642927887132,-77.87116864332997
1212,13.850613637872538,3.0709347615979494,4.404479845540511,-20.374050254456776,-18.290485173114586,149.27084814506185,155.8551564419009,-9.644948462871506,93.21934951402255,48.34313484211036,491.89169457062013,-266.3268331350483
1213,14.141903575203422,3.149922062975193,3.6419022889581796,-26.158274702187224,-18.526550999260312,160.5740841186096,-64.09276688367302,7.031380606852783,-1.5607611493631601,301.4506027947619,201.69364059588594,-222.63974648488514
