,index,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
65,23065,10.39185245233766,22.191353473739483,32.70715906671632,146.54022472426985,683.0087263417302,-175.48066705110844
66,23066,33.93374362918064,22.61351151486671,-12.48320375517296,169.98052414908148,582.1951280565801,-286.8489624447368
67,23067,41.52929786331531,1.089499919631618,14.554286849669564,288.1572235668908,80.75365569407168,-304.6361053246688
68,23068,39.91353730502288,-7.842942836011164,35.28542554505642,70.43130481293288,-210.76873588022616,-144.68652332478376
69,23069,29.651669788230155,-3.170370832409273,31.51176082191572,-191.06650629758036,-337.57206988929283,-2.0589766979569153
70,23070,20.488100372179353,7.246458560181329,14.07493764917813,-271.19177743421574,-349.92238325185554,80.3447562921272
71,23071,17.357654255730566,11.690518640699429,6.590589169264794,-181.71495469267157,-358.1975998676328,101.47426326109016
72,23072,13.309477484192112,15.399472707396434,1.11530052548826,-42.051101311963905,-376.16337699892046,84.65889999535163
73,23073,11.928126083153582,14.082988840082592,4.068607822562319,66.44621816408633,-401.2211390167088,50.936483990382214
74,23074,11.201328781463742,10.29284027395667,9.786929202987134,101.80942458562711,-433.0900337846663,20.079614917433776
75,23075,10.621998186106817,7.146365969818618,13.450800392939174,85.0825066904443,-468.2829005547134,-5.485007936789426
76,23076,9.57415876578959,5.766288877804772,14.229322194845073,59.205829468190075,-495.94972107117246,-26.095674664205905
77,23077,7.585644990749108,5.405232682813414,13.936749794285909,53.790633464302886,-503.8505116108305,-44.1748472834667
78,23078,5.5267987603693465,5.550655313641052,13.922821545109734,67.03027918192593,-493.4842606809289,-61.71166650779491
79,23079,3.8261437330908987,5.5245415374488305,14.22735163058573,90.38543309964929,-472.33022128515927,-77.87196117247643
80,23080,2.9610624419703133,5.1101165628548335,15.367351186335117,113.36199312851903,-450.31872528100035,-90.37854583000872
81,23081,2.3602819553836416,4.0546970603230506,17.17943183347514,129.12318916425335,-433.1391364423074,-98.55655606829575
82,23082,2.6857096132373575,2.739862438204852,18.56160497798643,142.6743636498834,-420.8152867000083,-99.50374334945766
83,23083,2.866908887452918,2.022601035332316,19.311945192263043,154.8231245686453,-413.97606225504506,-93.61461084526282
84,23084,2.951090339839479,0.7923376860109363,20.81150281422879,165.19986023972177,-408.9561668480806,-81.36590782294589
85,23085,3.2424956147259354,-0.13706910066759184,22.70955587402482,183.4480197084217,-399.5529369350346,-62.666638463478826
86,23086,3.280498326629493,-1.2295395002102982,25.911276518381225,205.6695586881066,-387.5318320261882,-38.360522851961655
87,23087,2.0573307099373093,-2.298745385543128,30.64779825313982,219.90123827683757,-375.1338081718939,-8.663951612747129
88,23088,-0.7729503752243274,-3.2220794116393825,34.06745460947488,222.59814876374742,-364.520948299585,23.431876695570622
89,23089,-4.556500470209096,-3.560401998722334,36.849518088428404,222.90755129369674,-363.19104201410875,53.09591385611749
90,23090,-6.795740132617934,-6.278018260291572,35.16019797635889,214.38028204379,-372.9766679931431,78.99946788040067
91,23091,-10.557369357750757,-8.13954968035515,34.61146572588403,230.71244117088565,-382.21917630564883,107.93473755502659
92,23092,-17.070162962435408,-9.770173618450755,35.35039835307499,237.12685766363037,-393.5653868065936,132.83637302913493
93,23093,-26.26799808454856,-10.227916467158952,36.74806371457669,208.53090783097662,-400.9437000379338,151.07118013778742
94,23094,-31.45713897923654,-9.193452124399954,36.20117166324608,136.8019305379553,-386.17620277448077,158.69102350529838
95,23095,-40.24077532060687,-7.804963342017643,28.743527080832536,67.25359815095419,-332.12488329253824,152.86288693308614
96,23096,-48.25980301409818,-5.547266273666673,18.247224749530286,54.19214993371534,-245.42204865059773,138.9191517443413
97,23097,-55.15186864238034,-6.287020828266003,10.596274289057654,90.58708755687587,-157.69497356420484,117.6208810822431
98,23098,-58.16004090383572,-12.4156264432174,9.006237132848081,138.1210032749701,-96.69110880903625,98.81470671230475
99,23099,-55.14087549259885,-18.292362061700782,15.811054496163713,151.80507450032061,-43.558827195297724,101.690764758043
100,23100,-49.634621248959306,-18.571073477859805,20.954524221722785,80.70370288780362,28.043294214924604,130.4693895641375
101,23101,-44.184178638853325,-11.854223924051393,22.168416899988785,-9.096882350113559,95.94015795605686,159.63601150705693
102,23102,-1.9195355244474075,-25.59278458912058,51.06572651703914,-61.910355093982815,135.8954516581818,167.46614484680978
103,23103,5.97396974466623,24.33130426519103,28.924730158222875,139.1514176640671,469.3591829403819,78.17000929691939
104,23104,10.24472098456705,2.536198283979004,18.218304863616705,-319.4961973425433,427.239640058775,129.67411910747265
105,23105,1.903579181548608,-10.903988196771383,5.83449854582885,-340.3831565406548,573.0795424444324,81.62471854574284
106,23106,-4.938587563623198,-17.872520783371204,6.6678894474985535,-160.64072878562507,616.9251722547734,67.42534281776793
107,23107,-18.799606281431885,-15.419777658230021,15.881382334561485,42.04459668769728,499.0601514268392,50.74914585158206
108,23108,-13.866114026048107,-2.9617833737862096,18.263050694180855,93.5793096573678,323.50570285979165,12.957502395560365
109,23109,-7.922032305455847,3.5347232278479814,16.90684708313076,99.03278463109925,222.53866692804718,-3.631961780527276
110,23110,-4.507242009086307,3.651845244885107,14.042112743424262,32.01189304399192,153.3046359047012,11.726021936584877
111,23111,-4.832655457868328,1.2734645829230171,11.37820166497065,-23.275573139146644,108.62838431440619,29.740438106168245
112,23112,-4.175770785900009,1.681779866858385,11.344936338271696,-18.24533266536216,63.53568000927008,16.428666439763255
113,23113,-2.0476476110006883,0.8793250917972495,10.604638722297443,-31.034296778592694,34.599738296759014,2.965702619302281
114,23114,-1.8634930855166019,-0.12859476280214907,9.493563830113894,-38.679414154494665,20.604553801132408,12.832489810706386
115,23115,-1.5937290675742748,-0.7954166284889657,9.017769334277574,-28.427817777928926,17.19711113904042,0.8791938150397817
116,23116,-1.0125506065279193,0.034106905873493715,9.896032821049884,-4.698295544004341,6.518490281105121,-4.566023659664646
117,23117,-0.8838484397646025,0.41651821467584194,10.215150536281214,-6.562547329993432,2.4117760215187403,1.4438044336537588
118,23118,-0.8474053045970567,0.22155337184171875,10.095866963439423,-11.525123830882029,5.148347124587258,-0.8615032123823065
119,23119,-0.9355250070813119,-0.19890969653547205,9.578981149787927,-10.960852195195391,4.803559616074112,-2.8532362019963853
120,23120,-0.6113539390611323,-0.17048430262888148,9.581385297795892,-5.9933395837372325,1.9001164148553462,-2.9431688675408822
121,23121,0.007809566298669399,0.46725427132184477,10.063332092053502,-4.022671505697814,3.5888328516413144,-3.0390337994771937
122,23122,0.28972544598448663,0.4189993603224652,10.065122692969142,-11.182446814007939,9.909354772752568,-2.062905997827583
123,23123,0.11718032888498012,0.10500983801883601,10.695887063852199,-16.35949570910323,12.200123160762567,2.9644788223565355
124,23124,-0.17697687037005538,-0.3542042925282833,10.731502291323274,-13.946608543944437,16.880603457526025,5.773079610792296
125,23125,0.22923572137650683,-0.029133273075000254,11.8439338065357,-10.507137701888402,25.328129297551836,5.509296475055541
126,23126,-0.9937292901706598,-0.19719945035937259,12.942842044469906,-16.21381246259712,43.20844898551845,12.87958508380592
127,23127,-2.0863931335220465,-1.0552865828121867,9.250701854784026,-23.61532811725579,57.885281438787786,2.1675228633409813
128,23128,-1.159692884350929,1.1449886720453804,12.116020687599438,-51.41876793029061,75.56413774656815,14.423414115644862
129,23129,-1.037548551013288,0.9945578704696805,11.28509248403726,-29.013268786418166,77.78546344663663,-15.468536794802102
130,23130,-1.1993003040914938,0.7028275251227815,9.976625017209958,-28.378474561120807,84.9961554235963,-18.619885620007974
131,23131,-1.9389722800450546,-0.2633303469972335,7.8697141778450606,-30.70248085573142,84.33397278654498,-23.403384580519305
132,23132,-1.5639768286279325,-1.4493097292463402,8.104959179385812,-19.612803382427625,76.0135844570178,-22.14178164469647
133,23133,-1.679205497236987,-1.2104284698563452,8.025969601186805,-17.3054613561974,69.27171217365697,-17.73233332003742
134,23134,-1.636734531939751,-0.7623618270064504,9.65087519218374,-7.645189689722557,64.78211811778556,-15.974363331332475
135,23135,-1.5612530895251708,-0.8130922773245861,10.442790742523632,-8.282171951076444,64.98338004622097,-12.817483986069057
136,23136,-1.0560158100849597,-1.4280144338357341,11.55205444155175,-7.830497879941071,67.93002521439692,-12.276921962813994
137,23137,-0.9465578375590483,-1.715890745766461,12.501552590140713,-3.20796783342409,76.66795301123628,-8.905672143842692
138,23138,-0.9328663145557848,-0.9086778741434134,13.534038669148705,4.651382695705303,89.9223903993995,-4.959797022374041
139,23139,-1.526230040138633,-0.15782068246979616,14.403691462255914,-2.0221477558486205,121.98581796309419,-3.9452570750933615
140,23140,-1.8100287144380818,2.011379636540941,16.627068340807664,-22.252051854862327,146.24529932538948,-12.091927676940733
141,23141,-2.118571657694768,2.942537508341836,17.97442734576204,-46.93746277090282,176.15126933006502,-24.85794486338969
142,23142,-1.6425543660187871,2.6858530427688723,18.57042385270776,-66.73460931625114,203.6069470018977,-26.507533132286305
143,23143,-0.8709568196657037,-0.7277388414600732,17.928553415310713,-60.3589005378173,228.08516493461235,-16.41185070269441
144,23144,0.5324232983955491,-4.52666623639974,18.437363478172035,-39.06187509339624,257.45005615358485,5.79074698070272
145,23145,1.6862665915810484,-5.047099275494081,19.670330901657948,-18.292659510262666,294.84171667791173,27.137348814984108
146,23146,2.0535258381340498,-4.606428492671284,21.020440572407896,12.172852365507651,342.9908515327623,36.625368536935746
147,23147,2.571455184790535,-2.47684132839131,24.397119088169358,24.906294559660907,401.2467496995304,31.259623718263168
148,23148,2.6860768423408024,-0.44376959243796127,27.13728169964993,40.94903811111947,466.2366257161856,13.433238952520014
149,23149,0.49703881706722824,-0.8055753932270127,34.165514187897344,21.25268242433573,543.1689050152793,9.478617751664437
150,23150,0.3358122560138457,-0.25352020787865326,44.180281832185344,2.4439552098251163,588.2494994107908,-17.432241935568626
151,23151,-6.075332814754497,3.825880335178819,43.67687218392162,13.88073171838837,632.9695469271417,0.6077637292584672
152,23152,-4.846961682085482,5.043731321107338,46.26322138193897,37.63009260698679,665.0916415837316,0.6214764703465153
153,23153,-4.2601914406074375,6.144445734292406,47.30095814859867,88.99953367817425,692.9973227611025,-30.650969392257203
154,23154,0.9191101818676612,8.857122695699186,51.227458508559145,136.54633211241855,723.0370794618319,-83.3766378016644
155,23155,7.736390919241099,14.820347988622052,42.94879532544873,209.97724921663996,687.0881183011198,-152.69552915921443
156,23156,19.693297752373663,25.888321981064983,10.97964323019329,233.78115468328636,482.3909131097836,-257.2622364993394
157,23157,38.781836124043394,11.241690151488115,-1.4926494946485638,307.9820360686053,10.28661714705159,-279.46678921341095
158,23158,42.81988813881394,-5.1781449024696595,32.942117843579894,29.242443242400853,-246.36810223415998,-142.27309900926738
159,23159,37.023382986733914,-6.669811672437605,36.49682626907176,-208.36839595681275,-325.3557911219626,-1.9789529157677135
160,23160,27.104190252088436,3.0447164336282717,21.149500800672534,-240.97719616835093,-336.37056747544756,71.11939317551438
161,23161,19.528843445800344,12.57192676271191,5.2638279430192965,-128.48404148596873,-364.00557824990875,82.39530411329513
162,23162,14.598016160845328,15.125434264049437,0.9253668319333328,8.727137373694749,-398.265811591993,56.973572109673434
163,23163,12.30730222076589,13.276572636292128,5.215773988848773,104.05635591736463,-434.6204667427014,18.19011929612681
164,23164,11.798497694348756,11.26662335243642,8.29112393830921,122.36286531922757,-469.7433312344236,-17.418306926891436
165,23165,11.11400368173533,7.219407082876166,12.5046622503636,103.33845057781004,-501.7242947472124,-43.940635782874715
166,23166,10.469542214628744,4.330479902691232,14.348472474100877,87.72435245754683,-524.984578929279,-64.40182887482405
167,23167,9.258009943700825,2.877234140272489,15.165117939082998,84.12465165450676,-530.1224651297993,-80.91537229795419
168,23168,7.257913419410382,2.1955377450003053,15.623156988979673,92.54345108636001,-518.079059859131,-96.98544124088379
169,23169,5.514695721122844,2.0179212736123473,15.64970651052635,108.76334811683262,-497.6949110988571,-111.43659421948912
170,23170,4.083625796135266,1.5471814580151861,16.508423950443376,124.33451752242394,-473.5088238377971,-122.03800571669554
171,23171,3.084776065343407,0.7398969895167012,18.2395574698867,133.71340233345921,-450.079783501678,-126.83839934567196
172,23172,3.0917138934343584,-0.4432700608264174,19.263808821138745,140.5376120130443,-430.9962455662694,-123.36499599066659
173,23173,3.504338805748143,-1.5621087854367233,20.330766728790554,146.14291460429914,-415.45934823179743,-112.21520095136715
174,23174,4.032940414815967,-2.84409784131229,21.674928911571815,157.0595398895577,-399.0898179201908,-93.95039656848977
175,23175,4.1202470425780024,-3.8453513305895286,23.610825984515827,170.91999208787436,-379.31302598979534,-68.18134150024021
176,23176,3.9746755809216396,-4.559305293692326,24.992147558618875,183.8151874821226,-358.09014738135147,-36.673767966863615
177,23177,2.884750896376999,-5.496394378841139,28.06781037087086,189.4404892105984,-341.68478268609374,-3.0176487526915095
178,23178,0.7452024462717393,-6.545577199186259,30.3044351316417,187.04916490218994,-338.9173122338914,29.267891021868685
179,23179,-1.5115984841424053,-7.582617275598106,31.82785006346891,179.45111458365432,-354.5765006435033,58.03716684842211
180,23180,-4.322410606559253,-8.206141481070242,32.91368162263519,172.09061381814254,-382.3706247716145,82.1445930547965
181,23181,-8.581138259363163,-8.508612622109654,33.95103826450583,163.8163439702564,-412.8557651814687,101.25706959801899
182,23182,-14.998044312915209,-7.80049034664676,34.700267456547614,147.2340997643285,-432.90144478645,113.09708579514694
183,23183,-22.89754460225471,-6.758182047090368,34.37176192258044,121.01721584046011,-426.0745577091286,120.37250026052723
184,23184,-29.99266235838609,-6.677365847821027,30.561973596738998,108.82397865477684,-377.57093497190493,128.5064701175777
185,23185,-35.37798003602454,-8.11999230255418,25.412276733282994,117.6181207178865,-299.5775689263182,142.26360817869326
186,23186,-40.085694232774735,-9.641355565212978,21.771061048249404,115.32322295337683,-220.16898874715773,158.53197310522833
187,23187,-46.81337382670166,-9.342064409402715,18.281400542880576,76.41665732145836,-160.94858123650033,166.98715412986076
188,23188,-50.54943896449662,-9.100234928141681,14.693872600923758,53.677092783540594,-121.59482537483673,161.3463969519853
189,23189,-56.84819346371026,-9.88616659704789,9.34253416666455,86.31723602550314,-78.14462884653973,149.74227393770016
190,23190,-57.36021487121473,-11.82856179329358,13.328469692214341,93.38628341109376,0.1734687320324739,143.6228276031051
191,23191,-52.21928776814021,-12.024641529164521,19.102975024835704,38.0098087172331,83.15106123279023,141.96910993257657
192,23192,-44.36928227149622,-9.428221663137439,22.177089812506004,-29.095430719407606,134.09217606679206,139.4643286768701
193,23193,2.933336014745928,-16.862091444913343,51.9670498945113,305.14179923849804,359.40341830714556,-40.641553905320826
194,23194,2.0071484399018034,2.981169550471751,33.24183505754742,256.33760337700636,377.11624729705534,27.654918379928446
195,23195,8.902431091391756,-3.0711306129520164,17.473336942214363,-283.47734932465676,582.6762783814978,17.06887069064733
196,23196,1.4454291144214664,-14.648010568553794,6.844934791383656,-234.9571613007394,669.1049073761742,24.305788325434417
197,23197,-15.990850336254029,-15.987506201466848,9.843188426610752,3.241802750458373,561.6233550294405,55.75274551647156
198,23198,-15.601043352813173,-6.147856893709453,18.514761434486346,81.75672334617668,361.2761599534539,18.126148224222927
199,23199,-10.088954088268196,-2.451168550797082,17.460629955801174,97.19334338575553,255.2769592132914,3.9090261965257955
200,23200,-7.494736329828049,2.371952399336841,15.005259097123025,59.577796978514776,175.17316593913705,2.5776373201984475
201,23201,-5.044669225508327,3.0504638716780863,13.56089219760518,6.8064558145100404,123.22589999387586,17.418400528093432
202,23202,-0.0003280748381626033,2.501112028271361,13.079688873422258,29.601433991654876,56.50254626495201,-26.86689014923934
203,23203,-2.1267406271169262,0.8484191180633547,10.128998554419645,-22.94492235853712,29.25735073332117,9.923338443482365
204,23204,-1.1864440191728174,1.3599413472488122,10.493953222497233,-28.80529859980278,23.49932009780352,9.501976618231225
205,23205,-1.5701733722322804,0.36598635276117397,9.774724830851044,-31.602825310138595,19.231370482199676,1.9335058801902278
206,23206,-1.5005017350983894,-0.1418552798102753,9.614809159327875,-24.72237043008394,9.84392132428448,1.5843977454457339
207,23207,-1.0078399170367458,0.3034807090261657,10.213810740750366,-22.239933991712885,7.359459941332369,-0.4303260214064573
208,23208,-0.7245587959703568,0.29513547221783276,10.136615970341504,-27.19746633253067,9.792761352502346,-1.3556435292322755
209,23209,-0.7736379433214505,-0.1665592381565906,9.698995177942749,-27.492305652951977,9.154928038909267,0.35755116546732996
210,23210,-0.7346409931580895,-0.24497494083996404,9.619788610800358,-22.11049031859691,5.9424505944178545,-1.7560587327534776
211,23211,-0.6124989077065756,-0.2099397079024438,9.620794509167123,-18.431470715038007,5.716997440986639,-3.6563033140220473
212,23212,-0.2472612249672772,-0.18147347504958627,9.504749827243511,-15.759991651719746,6.721316728552103,-2.735830767931919
213,23213,-0.20571045980810088,-0.14334003758220987,9.465620265800522,-12.306931294474984,4.236568880482973,-1.579430973025615
214,23214,0.0850990434502056,0.2718759985165042,9.865175849233406,-4.379057992368552,8.056861314761319,-0.779579102845285
215,23215,0.044076033700887,0.3090192202563781,10.142096267560115,-1.8867639483181484,16.602956525710912,3.1231215924537774
216,23216,0.08919251970579359,0.5770710556028642,10.460153837188837,0.698179779923565,27.66424040659345,6.70131923561391
217,23217,-1.1907378526872958,-0.03185945239922508,12.704654629437238,-19.319137115014723,37.97985673478297,10.951995746175685
218,23218,-2.2631064867538155,0.3018264233219772,10.521583924019051,-60.83405499019162,53.65129146639746,-9.195789874751414
219,23219,-1.455900554440415,2.101585603225395,11.247114735170546,-3.9774559753055274,61.11378813803423,-12.611437448625137
220,23220,-1.1919027368089772,1.0148366159714057,9.9779606058663,-28.591356042039422,66.72601734155256,-20.58385511277302
221,23221,-1.476856581930667,0.908449788298926,9.85677373076267,-35.92417436122566,66.46735245379146,-19.64154344900812
222,23222,-1.8489159758005693,0.30950311546439513,8.703877065450913,-37.603825636900815,66.64990576195052,-26.28740573888504
223,23223,-1.5838212902657431,-0.40404245817573253,8.900710340238186,-33.81415257636824,62.29169565057901,-26.917483559446072
224,23224,-1.712433999203332,-0.8975516801190191,8.06660169986818,-30.49335583541533,57.34488120726047,-28.046055571238256
225,23225,-1.24280461684608,-1.1674099442990273,9.810306845458806,-23.936566536658262,57.332513606505294,-24.97556134390654
226,23226,-1.442633119949587,-0.9707913815800346,10.245081098213817,-18.54292477535934,62.19692485590021,-23.58064456662292
227,23227,-1.0561902299641608,-1.5767506765802977,10.918168087971216,-15.606205794261776,68.6788941448345,-21.28014251352834
228,23228,-0.7152607664840978,-2.414486284075874,11.51082141640157,-6.100958497599485,76.21635558985973,-15.719622373426079
229,23229,-0.5925931735088533,-2.118708357417883,12.581552273580993,-0.16732905570366927,88.42714084778228,-7.223041587860189
230,23230,-0.785466902686228,-1.425523207172015,13.928748536827834,3.8522346295742245,102.99528169170246,-3.4913084862925836
231,23231,-1.081153561024238,0.16274848675491088,15.79343574706949,-1.6193967387656472,120.78068660722352,-0.9388976077613895
232,23232,-1.350215403677506,1.0535832543935415,17.140907453370065,-17.054879908757027,146.17422491792738,-5.565688081287608
233,23233,-0.8443586631155819,0.21737380943548557,17.141036982214292,-29.76007776610109,173.5894928887959,-9.696249893545358
234,23234,-0.6783928210491856,-1.3102803474824876,17.135924237155816,-35.76880052344084,196.9104733652712,-4.389701682015364
235,23235,0.30417093641485293,-4.229827062958129,17.051688620312348,-25.075021480786692,220.0584526119223,12.1870354933397
236,23236,0.6106788285410729,-4.460393277649642,19.229779874258053,-7.771813376888115,252.43324169046068,30.74411278610591
237,23237,1.247186787689469,-2.711155312824477,21.41834305538563,8.201940774638361,294.2145320301089,38.805067056818274
238,23238,1.3197735296405029,-0.7543096128596142,24.118315959820603,23.855847525802297,347.585552957823,37.495280929018946
239,23239,1.774622475381774,0.21701361364634375,26.579454689267273,30.00461389109466,410.45116522262566,22.788101066000007
240,23240,2.2496624746331313,0.6260080890840417,30.34454906695158,35.38176761828996,479.81206749876395,2.978753962941365
241,23241,2.2479593174258867,-0.05566140618744468,35.24960137377295,27.22886232248179,554.7938138805362,-11.129295295067312
242,23242,-0.8096843627303292,-0.8391604842502429,44.051051977022105,29.265276849070432,608.5002800250949,-36.511158012987316
243,23243,-5.34503411704123,3.9195425926531904,43.642830568422795,14.870507053633743,654.4534230720612,-20.02987001986401
244,23244,-6.807032404527466,6.076722118750135,46.84733464930535,76.3608301093286,671.8178944040368,-7.789130502628644
